strategy,asset,period,cagr,final_equity,total_return,sharpe_ratio,sortino_ratio,calmar_ratio,profit_factor,volatility_annual,annualized_volatility,max_drawdown,avg_drawdown,max_recovery_days,longest_flat_days,n_trades,n_signals,n_entries,n_completed_trades,win_rate,expectancy,payoff_ratio,trades_per_year,pct_months_positive,pct_years_positive,monthly_return_std,flow,pct_time_invested,avg_exposure,max_exposure,avg_trade_duration,pct_profit_top5,pct_profit_top20pct,gini_trades,ruin_risk,ruin_class,worst_loss_streak,complexity_score,complexity_label,n_parameters,decisions_per_year,pain_index
MA_Cross_EMA_20_200,IVVB11,2010-2015,0.18566627950643122,13174.943419072204,0.3174943419072205,1.202785100001303,1.2635128128917816,1.7401565849601452,1.3169177500243496,0.15112026433858713,0.15112026433858713,-0.10669515669515656,-0.0420097035748103,84.0,84.0,0,208,1,0,,,,0.6176470588235294,0.3333333333333333,0.5,0.038999765169592956,esporádico,0.5098039215686274,0.5024509803921569,1.0,,,,,,,,0.30308823529411766,baixa manutenção,3,0.6176470588235294,3.141420206817972
MA_Cross_EMA_20_200,USDBRL,2010-2015,0.061360260568465996,13609.113769737962,0.36091137697379616,0.6098489312160078,0.6404392117039228,0.5015178630462611,1.158079741032265,0.10704007681122438,0.10704007681122438,-0.12234910277324655,-0.05613198385067207,315.0,315.0,0,713,6,0,,,,1.1595092024539877,0.35,0.8,0.03206191953540304,esporádico,0.6618098159509203,0.5455010224948875,1.0,,,,,,,,0.30579754601226994,baixa manutenção,3,1.1595092024539877,5.143562278376676
MA_Cross_EMA_20_200,XAUUSD,2010-2015,-0.03716416572078107,8892.523345012034,-0.11074766549879667,-1.2554146391402745,-0.8395497192332099,-0.3259490132792813,0.4168028502730542,0.029809016922943046,0.029809016922943046,-0.11401834092664635,-0.08565299518388735,,468.0,0,36,3,0,,,,0.967989756722151,0.05555555555555555,0.0,0.012042465439708548,esporádico,0.6030729833546735,0.046094750320102476,1.0,,,,,,,,0.30483994878361076,baixa manutenção,3,0.967989756722151,6.99909283521569
MA_Cross_EMA_20_200,WTIUSD,2010-2015,-0.029304613002675728,9146.372763821619,-0.08536272361783814,-0.4683681093497046,-0.4379289291946729,-0.3089658706422327,0.8363597173694642,0.0596962249586671,0.0596962249586671,-0.09484741127478456,-0.07336503818976683,161.0,386.0,0,129,2,0,,,,0.6666666666666666,0.08333333333333333,0.0,0.015553497019138078,esporádico,0.7354497354497355,0.17063492063492067,1.0,,,,,,,,0.30333333333333334,baixa manutenção,3,0.6666666666666666,6.659125049254763
MA_Cross_EMA_20_200,DOLFUT,2010-2015,0.0654536732597264,12155.95255719656,0.2155952557196561,1.0855058855491664,1.1108360613388286,0.9586683865347159,1.3016756755854604,0.06007424468420691,0.06007424468420691,-0.06827561457024864,-0.02174925654529801,185.0,185.0,1,376,2,1,0.0,-0.009398202075440506,,0.32474226804123707,0.3888888888888889,0.6666666666666666,0.01626412309801696,esporádico,0.4845360824742268,0.47809278350515466,1.0,3.0,,,,0.06827561457024864,médio,-0.009398202075440506,0.30487113402061855,baixa manutenção,3,0.9742268041237113,1.8684202902437024
MA_Cross_EMA_20_200,COPPERFUT,2010-2015,-0.02882862700970057,9153.456831605969,-0.08465431683940317,-1.0487488128217084,-0.8244664604714143,-0.3318982404551863,0.5216900070725818,0.027529826395080368,0.027529826395080368,-0.08685983682879175,-0.0640368081145452,9.0,495.0,0,48,3,0,,,,0.9921259842519685,0.027777777777777776,0.0,0.008369932610041625,esporádico,0.6640419947506562,0.060367454068241524,1.0,,,,,,,,0.30496062992125983,baixa manutenção,3,0.9921259842519685,5.470546586074229
MA_Cross_EMA_20_200,SOYFUT,2010-2015,-0.03259869505502799,9030.978225752371,-0.09690217742476293,-0.42765292723487763,-0.32728803961005104,-0.19736756681446238,0.8176857864460615,0.07149679073615155,0.07149679073615155,-0.1651674364799398,-0.14062719245007352,15.0,435.0,0,93,1,0,,,,0.3251612903225806,0.08333333333333333,0.0,0.02030300111494951,esporádico,0.6090322580645161,0.12000000000000004,1.0,,,,,,,,0.3016258064516129,baixa manutenção,3,0.3251612903225806,11.502348978245553
MA_Filter_SMA_200,BTCUSD,2010-2015,0.29395668508708495,30642.056713892143,2.0642056713892143,0.7212622493195082,0.8019516986359482,0.3415758348184152,1.2840452757970657,0.5924174961105714,0.5924174961105714,-0.8605898167338301,-0.6969961793060073,41.0,757.0,0,414,11,0,,,,2.5315068493150688,0.3055555555555556,0.6666666666666666,0.8048529705902507,esporádico,0.817351598173516,0.3735159817351599,1.0,,,,,,,,0.21265753424657535,baixa manutenção,2,2.5315068493150688,65.82123683564768
MA_Filter_SMA_200,BOVA11,2010-2015,-0.09316743854607723,5621.8835512100495,-0.43781164487899504,-0.8274023910239141,-0.8513633460204588,-0.2037583166869628,0.7890300041354485,0.11075700644492865,0.11075700644492865,-0.4572448382031536,-0.2751374333064515,2.0,1275.0,0,457,29,0,,,,4.9245283018867925,0.1388888888888889,0.0,0.03022447939336704,esporádico,0.8652291105121294,0.30503144654088055,1.0,,,,,,,,0.22462264150943398,baixa manutenção,2,4.9245283018867925,27.685170550484134
MA_Filter_SMA_200,IVVB11,2010-2015,0.18566627950643122,13174.943419072204,0.3174943419072205,1.202785100001303,1.2635128128917816,1.7401565849601452,1.3169177500243496,0.15112026433858713,0.15112026433858713,-0.10669515669515656,-0.0420097035748103,84.0,84.0,0,208,1,0,,,,0.6176470588235294,0.3333333333333333,0.5,0.038999765169592956,esporádico,0.5098039215686274,0.5024509803921569,1.0,,,,,,,,0.20308823529411765,baixa manutenção,2,0.6176470588235294,3.141420206817972
